record_id,canonical_id,row_index,subject_qid,relation_id,update_date,split,grouping_key,seed,split_version,is_ptc__qwen-2.5-1.5b,knowledge_absent__qwen-2.5-1.5b,is_ptc__qwen-2.5-7b,knowledge_absent__qwen-2.5-7b,is_ptc__mistral-7b-v0.3,knowledge_absent__mistral-7b-v0.3,is_ptc__llama-3.1-8b,knowledge_absent__llama-3.1-8b
P286:Q48911:Q25201554->Q3455749@2022-06-27,P286:Q48911:Q25201554->Q3455749,5185,Q48911,P286,2022-06-27,calibration,Q48911,20260712,v1,0,0,0,1,0,0,0,0
P286:Q680770:Q6063868->Q6710635@2019-06-01,P286:Q680770:Q6063868->Q6710635,5186,Q680770,P286,2019-06-01,validation,Q680770,20260712,v1,0,0,0,1,0,0,0,0
P286:Q680770:Q6710635->Q10447891@2022-02-01,P286:Q680770:Q6710635->Q10447891,5187,Q680770,P286,2022-02-01,validation,Q680770,20260712,v1,0,0,0,0,0,0,0,0
P286:Q22707:Q348301->Q1893160@2020-06-09,P286:Q22707:Q348301->Q1893160,5188,Q22707,P286,2020-06-09,train,Q22707,20260712,v1,0,1,0,1,0,0,0,0
P286:Q22707:Q64626953->Q517257@2022-07-01,P286:Q22707:Q64626953->Q517257,5189,Q22707,P286,2022-07-01,train,Q22707,20260712,v1,0,1,0,0,0,0,0,0
P286:Q22707:Q517257->Q80310717@2023-02-08,P286:Q22707:Q517257->Q80310717,5190,Q22707,P286,2023-02-08,train,Q22707,20260712,v1,0,0,0,0,0,0,0,0
P286:Q52942:Q1166076->Q3274573@2021-04-12,P286:Q52942:Q1166076->Q3274573,5191,Q52942,P286,2021-04-12,train,Q52942,20260712,v1,0,1,0,1,0,0,0,0
P286:Q52942:Q3274573->Q733609@2022-07-01,P286:Q52942:Q3274573->Q733609,5192,Q52942,P286,2022-07-01,train,Q52942,20260712,v1,0,0,0,0,0,0,0,0
P286:Q1024468:Q454859->Q107841423@2020-07-01,P286:Q1024468:Q454859->Q107841423,5193,Q1024468,P286,2020-07-01,train,Q1024468,20260712,v1,0,1,0,0,0,0,0,0
P286:Q168397:Q455384->Q5340416@2022-01-25,P286:Q168397:Q455384->Q5340416,5194,Q168397,P286,2022-01-25,train,Q168397,20260712,v1,0,1,0,1,0,0,1,0
P286:Q219233:Q457624->Q386683@2019-12-30,P286:Q219233:Q457624->Q386683,5195,Q219233,P286,2019-12-30,train,Q219233,20260712,v1,0,1,0,1,0,0,0,0
P286:Q219233:Q386683->Q22692810@2020-07-01,P286:Q219233:Q386683->Q22692810,5196,Q219233,P286,2020-07-01,train,Q219233,20260712,v1,0,1,0,1,0,0,1,0
P286:Q219233:Q22692810->Q11958@2022-09-26,P286:Q219233:Q22692810->Q11958,5197,Q219233,P286,2022-09-26,train,Q219233,20260712,v1,0,1,0,0,0,0,0,0
P286:Q219233:Q11958->Q386683@2023-11-20,P286:Q219233:Q11958->Q386683,5198,Q219233,P286,2023-11-20,train,Q219233,20260712,v1,0,1,0,1,0,0,0,0
P286:Q606210:Q458133->Q4716918@2020-07-01,P286:Q606210:Q458133->Q4716918,5199,Q606210,P286,2020-07-01,calibration,Q606210,20260712,v1,0,1,0,1,0,1,0,1
P286:Q606210:Q2626669->Q3821774@2021-08-25,P286:Q606210:Q2626669->Q3821774,5200,Q606210,P286,2021-08-25,calibration,Q606210,20260712,v1,0,1,0,1,0,0,0,1
P286:Q8466:Q2225440->Q61703851@2019-09-19,P286:Q8466:Q2225440->Q61703851,5201,Q8466,P286,2019-09-19,train,Q8466,20260712,v1,0,1,0,1,0,0,0,0
P286:Q8466:Q463936->Q470558@2023-12-01,P286:Q8466:Q463936->Q470558,5202,Q8466,P286,2023-12-01,train,Q8466,20260712,v1,0,1,0,1,0,0,0,0
P286:Q16910555:Q388875->Q7659472@2019-05-28,P286:Q16910555:Q388875->Q7659472,5203,Q16910555,P286,2019-05-28,calibration,Q16910555,20260712,v1,0,1,0,1,0,0,0,0
P286:Q16910555:Q7659472->Q4170492@2021-01-01,P286:Q16910555:Q7659472->Q4170492,5204,Q16910555,P286,2021-01-01,calibration,Q16910555,20260712,v1,0,1,0,1,1,0,0,0
P286:Q18129096:Q1098261->Q202645@2018-04-14,P286:Q18129096:Q1098261->Q202645,5205,Q18129096,P286,2018-04-14,calibration,Q18129096,20260712,v1,0,1,0,1,0,0,0,0
P286:Q18129096:Q545682->Q265367@2020-01-09,P286:Q18129096:Q545682->Q265367,5206,Q18129096,P286,2020-01-09,calibration,Q18129096,20260712,v1,0,1,0,1,0,0,0,0
P286:Q18129096:Q265367->Q926512@2021-05-07,P286:Q18129096:Q265367->Q926512,5207,Q18129096,P286,2021-05-07,calibration,Q18129096,20260712,v1,0,1,0,0,0,0,0,0
P286:Q18129096:Q926512->Q50739711@2023-06-08,P286:Q18129096:Q926512->Q50739711,5208,Q18129096,P286,2023-06-08,calibration,Q18129096,20260712,v1,0,1,0,1,0,0,0,0
P286:Q18129096:Q50739711->Q431610@2024-01-31,P286:Q18129096:Q50739711->Q431610,5209,Q18129096,P286,2024-01-31,calibration,Q18129096,20260712,v1,0,1,0,0,0,0,0,0
P286:Q301279:Q1098261->Q18549166@2020-10-01,P286:Q301279:Q1098261->Q18549166,5210,Q301279,P286,2020-10-01,train,Q301279,20260712,v1,0,1,0,1,0,0,0,0
P286:Q301279:Q18549166->Q593165@2022-08-24,P286:Q301279:Q18549166->Q593165,5211,Q301279,P286,2022-08-24,train,Q301279,20260712,v1,0,1,0,1,0,0,0,0
P286:Q39487082:Q28918783->Q539125@2018-06-01,P286:Q39487082:Q28918783->Q539125,5212,Q39487082,P286,2018-06-01,train,Q39487082,20260712,v1,0,0,0,0,0,0,0,0
P286:Q39487082:Q539125->Q420641@2019-07-01,P286:Q39487082:Q539125->Q420641,5213,Q39487082,P286,2019-07-01,train,Q39487082,20260712,v1,0,1,0,1,0,0,0,0
P286:Q48943:Q3442667->Q403151@2017-09-25,P286:Q48943:Q3442667->Q403151,5214,Q48943,P286,2017-09-25,calibration,Q48943,20260712,v1,0,1,0,1,0,1,0,1
P286:Q48943:Q7613188->Q130922149@2019-04-26,P286:Q48943:Q7613188->Q130922149,5215,Q48943,P286,2019-04-26,calibration,Q48943,20260712,v1,0,1,0,1,0,0,0,0
P286:Q48943:Q7612500->Q7613188@2022-01-10,P286:Q48943:Q7612500->Q7613188,5216,Q48943,P286,2022-01-10,calibration,Q48943,20260712,v1,0,1,0,0,0,0,0,0
P286:Q48943:Q1018476->Q6384765@2023-10-05,P286:Q48943:Q1018476->Q6384765,5217,Q48943,P286,2023-10-05,calibration,Q48943,20260712,v1,0,0,0,0,0,0,0,0
P286:Q48943:Q4808571->Q100273094@2024-05-07,P286:Q48943:Q4808571->Q100273094,5218,Q48943,P286,2024-05-07,calibration,Q48943,20260712,v1,0,1,0,1,0,0,1,1
P286:Q1093046:Q1108349->Q299940@2019-01-01,P286:Q1093046:Q1108349->Q299940,5219,Q1093046,P286,2019-01-01,train,Q1093046,20260712,v1,0,1,0,0,0,0,0,0
P286:Q1093046:Q299940->Q23013582@2023-01-01,P286:Q1093046:Q299940->Q23013582,5220,Q1093046,P286,2023-01-01,train,Q1093046,20260712,v1,0,1,0,1,0,0,0,0
P286:Q12278:Q299488->Q58839682@2018-11-18,P286:Q12278:Q299488->Q58839682,5221,Q12278,P286,2018-11-18,train,Q12278,20260712,v1,0,0,0,0,0,0,0,0
P286:Q12278:Q58839682->Q431287@2019-12-22,P286:Q12278:Q58839682->Q431287,5222,Q12278,P286,2019-12-22,train,Q12278,20260712,v1,1,0,0,0,0,0,0,0
P286:Q12278:Q431287->Q17030351@2020-07-21,P286:Q12278:Q431287->Q17030351,5223,Q12278,P286,2020-07-21,train,Q12278,20260712,v1,0,0,0,0,0,0,0,0
P286:Q12278:Q17030351->Q705601@2022-02-23,P286:Q12278:Q17030351->Q705601,5224,Q12278,P286,2022-02-23,train,Q12278,20260712,v1,0,0,0,0,0,0,1,0
P286:Q12278:Q318546->Q69414067@2023-01-17,P286:Q12278:Q318546->Q69414067,5225,Q12278,P286,2023-01-17,train,Q12278,20260712,v1,0,0,0,0,0,0,1,0
P286:Q208396:Q699557->Q192640@2023-09-04,P286:Q208396:Q699557->Q192640,5226,Q208396,P286,2023-09-04,train,Q208396,20260712,v1,0,0,0,0,0,0,0,0
P286:Q216661:Q1377271->Q3392030@2019-05-13,P286:Q216661:Q1377271->Q3392030,5227,Q216661,P286,2019-05-13,train,Q216661,20260712,v1,0,0,0,0,0,0,0,0
P286:Q216661:Q299488->Q28873450@2020-07-29,P286:Q216661:Q299488->Q28873450,5228,Q216661,P286,2020-07-29,train,Q216661,20260712,v1,0,0,0,0,0,0,0,0
P286:Q216661:Q3323952->Q4806891@2023-07-01,P286:Q216661:Q3323952->Q4806891,5229,Q216661,P286,2023-07-01,train,Q216661,20260712,v1,0,1,0,0,0,0,0,1
P286:Q235910:Q298976->Q552395@2019-12-22,P286:Q235910:Q298976->Q552395,5230,Q235910,P286,2019-12-22,train,Q235910,20260712,v1,0,1,0,0,0,0,0,0
P286:Q235910:Q298976->Q371806@2022-02-13,P286:Q235910:Q298976->Q371806,5231,Q235910,P286,2022-02-13,train,Q235910,20260712,v1,0,0,0,0,1,0,0,0
P286:Q235910:Q371806->Q316733@2023-07-08,P286:Q235910:Q371806->Q316733,5232,Q235910,P286,2023-07-08,train,Q235910,20260712,v1,0,0,0,0,0,0,0,0
P286:Q182740:Q167398->Q1014265@2019-07-01,P286:Q182740:Q167398->Q1014265,5233,Q182740,P286,2019-07-01,test,Q182740,20260712,v1,0,0,0,0,0,0,0,0
P286:Q191406:Q160403->Q2581362@2020-07-22,P286:Q191406:Q160403->Q2581362,5234,Q191406,P286,2020-07-22,train,Q191406,20260712,v1,0,1,0,1,0,0,0,0
P286:Q191406:Q2581362->Q2896434@2022-03-17,P286:Q191406:Q2581362->Q2896434,5235,Q191406,P286,2022-03-17,train,Q191406,20260712,v1,0,1,0,1,0,1,0,0
P286:Q201360:Q558041->Q18028672@2019-03-06,P286:Q201360:Q558041->Q18028672,5236,Q201360,P286,2019-03-06,test,Q201360,20260712,v1,0,1,0,1,0,0,0,0
P286:Q201360:Q165779->Q1537817@2020-02-10,P286:Q201360:Q165779->Q1537817,5237,Q201360,P286,2020-02-10,test,Q201360,20260712,v1,0,1,0,1,0,0,0,0
P286:Q201360:Q3810707->Q12356946@2021-05-11,P286:Q201360:Q3810707->Q12356946,5238,Q201360,P286,2021-05-11,test,Q201360,20260712,v1,0,0,0,1,0,0,0,0
P286:Q201360:Q15617226->Q115843@2023-07-01,P286:Q201360:Q15617226->Q115843,5239,Q201360,P286,2023-07-01,test,Q201360,20260712,v1,0,1,0,1,0,1,0,0
P286:Q201360:Q115843->Q679510@2024-04-10,P286:Q201360:Q115843->Q679510,5240,Q201360,P286,2024-04-10,test,Q201360,20260712,v1,0,1,0,0,0,0,0,0
P286:Q141688:Q353086->Q698109@2022-06-22,P286:Q141688:Q353086->Q698109,5241,Q141688,P286,2022-06-22,train,Q141688,20260712,v1,0,1,0,1,0,0,0,0
P286:Q19462:Q353520->Q520843@2021-03-18,P286:Q19462:Q353520->Q520843,5242,Q19462,P286,2021-03-18,validation,Q19462,20260712,v1,0,0,0,0,0,0,0,0
P286:Q19462:Q520843->Q182558@2021-10-21,P286:Q19462:Q520843->Q182558,5243,Q19462,P286,2021-10-21,validation,Q19462,20260712,v1,0,1,0,0,1,0,0,0
P286:Q19462:Q182558->Q41787482@2022-06-08,P286:Q19462:Q182558->Q41787482,5244,Q19462,P286,2022-06-08,validation,Q19462,20260712,v1,0,1,0,1,1,0,1,0
P286:Q19462:Q41787482->Q767662@2022-12-22,P286:Q19462:Q41787482->Q767662,5245,Q19462,P286,2022-12-22,validation,Q19462,20260712,v1,0,1,1,1,0,0,0,0
P286:Q19462:Q767662->Q2756571@2023-08-27,P286:Q19462:Q767662->Q2756571,5246,Q19462,P286,2023-08-27,validation,Q19462,20260712,v1,1,1,0,1,0,0,0,1
P286:Q732002:Q353222->Q381805@2020-05-20,P286:Q732002:Q353222->Q381805,5247,Q732002,P286,2020-05-20,train,Q732002,20260712,v1,0,1,0,1,0,0,0,0
P286:Q732002:Q381805->Q601807@2021-01-04,P286:Q732002:Q381805->Q601807,5248,Q732002,P286,2021-01-04,train,Q732002,20260712,v1,0,0,0,0,0,0,0,0
P286:Q732002:Q912982->Q151853@2022-07-01,P286:Q732002:Q912982->Q151853,5249,Q732002,P286,2022-07-01,train,Q732002,20260712,v1,0,0,0,0,0,0,0,0
P286:Q738060:Q352236->Q107316583@2023-07-01,P286:Q738060:Q352236->Q107316583,5250,Q738060,P286,2023-07-01,train,Q738060,20260712,v1,0,1,0,1,0,0,0,0
P286:Q244728:Q431526->Q67803319@2019-08-01,P286:Q244728:Q431526->Q67803319,5251,Q244728,P286,2019-08-01,test,Q244728,20260712,v1,0,1,0,1,0,0,0,0
P286:Q244728:Q67803319->Q6409261@2021-02-15,P286:Q244728:Q67803319->Q6409261,5252,Q244728,P286,2021-02-15,test,Q244728,20260712,v1,0,1,0,1,0,0,0,0
P286:Q244728:Q6409261->Q17505141@2022-09-01,P286:Q244728:Q6409261->Q17505141,5253,Q244728,P286,2022-09-01,test,Q244728,20260712,v1,0,1,0,1,0,0,0,1
P286:Q244728:Q17505141->Q2420810@2023-03-04,P286:Q244728:Q17505141->Q2420810,5254,Q244728,P286,2023-03-04,test,Q244728,20260712,v1,0,1,0,0,0,0,0,0
P286:Q244728:Q2420810->Q124423704@2024-01-20,P286:Q244728:Q2420810->Q124423704,5255,Q244728,P286,2024-01-20,test,Q244728,20260712,v1,0,1,0,1,0,1,0,1
P286:Q737947:Q431107->Q3811753@2019-03-29,P286:Q737947:Q431107->Q3811753,5256,Q737947,P286,2019-03-29,train,Q737947,20260712,v1,0,0,0,1,0,0,0,0
P286:Q737947:Q3811753->Q111306630@2021-06-19,P286:Q737947:Q3811753->Q111306630,5257,Q737947,P286,2021-06-19,train,Q737947,20260712,v1,0,1,0,1,0,0,0,0
P286:Q737947:Q111306630->Q725150@2024-02-08,P286:Q737947:Q111306630->Q725150,5258,Q737947,P286,2024-02-08,train,Q737947,20260712,v1,0,1,0,1,0,1,0,1
P286:Q841245:Q10447891->Q101087534@2020-10-01,P286:Q841245:Q10447891->Q101087534,5259,Q841245,P286,2020-10-01,validation,Q841245,20260712,v1,0,0,0,0,0,0,0,0
P286:Q841245:Q451818->Q466132@2022-10-01,P286:Q841245:Q451818->Q466132,5260,Q841245,P286,2022-10-01,validation,Q841245,20260712,v1,0,0,1,1,0,0,0,0
P286:Q19597:Q459830->Q173360@2021-11-18,P286:Q19597:Q459830->Q173360,5261,Q19597,P286,2021-11-18,train,Q19597,20260712,v1,0,0,0,0,0,0,1,0
P286:Q19597:Q173360->Q112339753@2022-11-28,P286:Q19597:Q173360->Q112339753,5262,Q19597,P286,2022-11-28,train,Q19597,20260712,v1,0,1,0,1,0,0,0,0
P286:Q19597:Q112339753->Q1338480@2023-10-15,P286:Q19597:Q112339753->Q1338480,5263,Q19597,P286,2023-10-15,train,Q19597,20260712,v1,0,1,0,1,0,1,0,1
P286:Q10499:Q4886381->Q667399@2020-12-03,P286:Q10499:Q4886381->Q667399,5264,Q10499,P286,2020-12-03,validation,Q10499,20260712,v1,0,1,0,1,0,0,0,1
P286:Q10499:Q107585767->Q11934979@2023-04-10,P286:Q10499:Q107585767->Q11934979,5265,Q10499,P286,2023-04-10,validation,Q10499,20260712,v1,0,1,0,1,0,1,0,1
P286:Q725916:Q55138707->Q5438327@2020-08-26,P286:Q725916:Q55138707->Q5438327,5266,Q725916,P286,2020-08-26,validation,Q725916,20260712,v1,0,1,0,1,0,0,0,0
P286:Q1024397:Q433666->Q18549166@2020-06-01,P286:Q1024397:Q433666->Q18549166,5267,Q1024397,P286,2020-06-01,train,Q1024397,20260712,v1,0,1,0,1,0,1,0,0
P286:Q318969:Q434432->Q58494502@2019-09-23,P286:Q318969:Q434432->Q58494502,5268,Q318969,P286,2019-09-23,train,Q318969,20260712,v1,0,1,0,1,0,0,0,0
P286:Q318969:Q58494502->Q1537849@2021-03-01,P286:Q318969:Q58494502->Q1537849,5269,Q318969,P286,2021-03-01,train,Q318969,20260712,v1,0,1,0,0,0,0,0,0
P286:Q318969:Q1537849->Q5438327@2022-07-01,P286:Q318969:Q1537849->Q5438327,5270,Q318969,P286,2022-07-01,train,Q318969,20260712,v1,0,1,0,1,0,0,0,0
P286:Q757014:Q434362->Q85869049@2023-01-01,P286:Q757014:Q434362->Q85869049,5271,Q757014,P286,2023-01-01,test,Q757014,20260712,v1,0,1,0,1,0,1,0,1
P286:Q113628485:Q192491->Q1715598@2021-01-01,P286:Q113628485:Q192491->Q1715598,5272,Q113628485,P286,2021-01-01,train,Q113628485,20260712,v1,0,0,1,0,0,0,0,0
P286:Q1423718:Q184362->Q10556689@2019-07-01,P286:Q1423718:Q184362->Q10556689,5273,Q1423718,P286,2019-07-01,train,Q1423718,20260712,v1,0,1,0,0,0,0,0,0
P286:Q1423718:Q10556689->Q2336848@2021-07-01,P286:Q1423718:Q10556689->Q2336848,5274,Q1423718,P286,2021-07-01,train,Q1423718,20260712,v1,0,1,0,1,0,0,0,0
P286:Q18723:Q311007->Q16194857@2019-05-08,P286:Q18723:Q311007->Q16194857,5275,Q18723,P286,2019-05-08,validation,Q18723,20260712,v1,0,0,0,0,0,0,1,0
P286:Q18723:Q16194857->Q112339753@2022-06-01,P286:Q18723:Q16194857->Q112339753,5276,Q18723,P286,2022-06-01,validation,Q18723,20260712,v1,0,1,0,0,0,0,0,0
P286:Q18723:Q3098290->Q68772002@2023-10-31,P286:Q18723:Q3098290->Q68772002,5277,Q18723,P286,2023-10-31,validation,Q18723,20260712,v1,0,1,0,1,0,0,0,0
P286:Q794970:Q310354->Q2606664@2021-01-01,P286:Q794970:Q310354->Q2606664,5278,Q794970,P286,2021-01-01,train,Q794970,20260712,v1,0,1,0,1,0,0,0,0
P286:Q794970:Q2606664->Q105396693@2022-01-01,P286:Q794970:Q2606664->Q105396693,5279,Q794970,P286,2022-01-01,train,Q794970,20260712,v1,0,1,0,1,0,1,0,1
P286:Q794970:Q358684->Q23907862@2024-01-01,P286:Q794970:Q358684->Q23907862,5280,Q794970,P286,2024-01-01,train,Q794970,20260712,v1,0,1,0,0,0,0,0,0
P286:Q15939830:Q4209441->Q2546043@2020-06-06,P286:Q15939830:Q4209441->Q2546043,5281,Q15939830,P286,2020-06-06,train,Q15939830,20260712,v1,0,1,0,1,0,1,0,1
P286:Q187528:Q601807->Q201381@2020-08-17,P286:Q187528:Q601807->Q201381,5282,Q187528,P286,2020-08-17,train,Q187528,20260712,v1,0,0,0,0,1,0,1,0
P286:Q187528:Q201381->Q14107962@2022-05-31,P286:Q187528:Q201381->Q14107962,5283,Q187528,P286,2022-05-31,train,Q187528,20260712,v1,0,1,0,1,0,0,0,0
P286:Q2137561:Q2548154->Q698344@2020-10-11,P286:Q2137561:Q2548154->Q698344,5284,Q2137561,P286,2020-10-11,train,Q2137561,20260712,v1,0,0,0,0,0,0,0,0
P286:Q2137561:Q30061399->Q24258648@2022-06-15,P286:Q2137561:Q30061399->Q24258648,5285,Q2137561,P286,2022-06-15,train,Q2137561,20260712,v1,0,1,0,1,0,0,0,0
P286:Q6868282:Q438416->Q86664439@2023-03-18,P286:Q6868282:Q438416->Q86664439,5286,Q6868282,P286,2023-03-18,train,Q6868282,20260712,v1,0,1,0,0,0,0,0,0
P286:Q172476:Q314440->Q2732465@2020-08-12,P286:Q172476:Q314440->Q2732465,5287,Q172476,P286,2020-08-12,train,Q172476,20260712,v1,0,0,0,0,0,0,0,0
P286:Q172476:Q2732465->Q123937@2021-07-27,P286:Q172476:Q2732465->Q123937,5288,Q172476,P286,2021-07-27,train,Q172476,20260712,v1,0,0,0,0,0,0,0,0
P286:Q172476:Q123937->Q5234461@2022-02-17,P286:Q172476:Q123937->Q5234461,5289,Q172476,P286,2022-02-17,train,Q172476,20260712,v1,0,0,0,0,1,0,0,0
P286:Q172476:Q5234461->Q215435@2023-10-12,P286:Q172476:Q5234461->Q215435,5290,Q172476,P286,2023-10-12,train,Q172476,20260712,v1,0,1,0,1,0,1,0,1
P286:Q18380286:Q442325->Q310928@2022-01-03,P286:Q18380286:Q442325->Q310928,5291,Q18380286,P286,2022-01-03,train,Q18380286,20260712,v1,1,0,0,0,1,0,0,0
P286:Q23894576:Q446010->Q62127789@2020-07-04,P286:Q23894576:Q446010->Q62127789,5292,Q23894576,P286,2020-07-04,train,Q23894576,20260712,v1,0,1,0,1,0,0,0,0
P286:Q23894576:Q62127789->Q16475280@2022-01-01,P286:Q23894576:Q62127789->Q16475280,5293,Q23894576,P286,2022-01-01,train,Q23894576,20260712,v1,0,0,0,0,0,0,0,0
P286:Q23894576:Q16475280->Q1525105@2022-09-22,P286:Q23894576:Q16475280->Q1525105,5294,Q23894576,P286,2022-09-22,train,Q23894576,20260712,v1,0,1,0,1,0,0,0,0
P286:Q633521:Q443937->Q1911612@2019-10-28,P286:Q633521:Q443937->Q1911612,5295,Q633521,P286,2019-10-28,train,Q633521,20260712,v1,0,1,0,1,0,0,0,0
P286:Q633521:Q1911612->Q2311308@2021-07-01,P286:Q633521:Q1911612->Q2311308,5296,Q633521,P286,2021-07-01,train,Q633521,20260712,v1,0,1,0,1,0,0,0,1
P286:Q857938:Q202569->Q272727@2023-09-09,P286:Q857938:Q202569->Q272727,5297,Q857938,P286,2023-09-09,train,Q857938,20260712,v1,0,0,0,1,0,0,0,0
P286:Q1460053:Q2081290->Q2535937@2023-06-23,P286:Q1460053:Q2081290->Q2535937,5298,Q1460053,P286,2023-06-23,train,Q1460053,20260712,v1,0,1,0,1,0,1,0,0
P286:Q289482:Q311619->Q2656692@2021-07-01,P286:Q289482:Q311619->Q2656692,5299,Q289482,P286,2021-07-01,validation,Q289482,20260712,v1,0,1,0,0,0,0,1,0
P286:Q289482:Q2656692->Q282551@2022-09-13,P286:Q289482:Q2656692->Q282551,5300,Q289482,P286,2022-09-13,validation,Q289482,20260712,v1,0,0,0,0,0,0,0,0
P286:Q704:Q923131->Q1029982@2021-05-29,P286:Q704:Q923131->Q1029982,5301,Q704,P286,2021-05-29,train,Q704,20260712,v1,0,0,0,0,1,0,0,0
P286:Q704:Q1029982->Q1839@2022-10-09,P286:Q704:Q1029982->Q1839,5302,Q704,P286,2022-10-09,train,Q704,20260712,v1,0,0,0,1,0,0,0,0
P286:Q704:Q1839->Q130914360@2023-09-11,P286:Q704:Q1839->Q130914360,5303,Q704,P286,2023-09-11,train,Q704,20260712,v1,0,1,0,1,0,1,0,1
P286:Q10407:Q194461->Q3054646@2020-06-28,P286:Q10407:Q194461->Q3054646,5304,Q10407,P286,2020-06-28,test,Q10407,20260712,v1,0,1,0,1,0,1,0,1
P286:Q10407:Q4342579->Q5573535@2021-04-28,P286:Q10407:Q4342579->Q5573535,5305,Q10407,P286,2021-04-28,test,Q10407,20260712,v1,0,1,0,1,0,0,0,0
P286:Q10407:Q5573535->Q3321444@2023-07-01,P286:Q10407:Q5573535->Q3321444,5306,Q10407,P286,2023-07-01,test,Q10407,20260712,v1,0,0,0,0,0,0,1,0
P286:Q48941:Q202329->Q7520041@2021-01-04,P286:Q48941:Q202329->Q7520041,5307,Q48941,P286,2021-01-04,train,Q48941,20260712,v1,0,1,0,1,0,0,0,1
P286:Q48941:Q971981->Q2423660@2021-11-25,P286:Q48941:Q971981->Q2423660,5308,Q48941,P286,2021-11-25,train,Q48941,20260712,v1,0,1,0,1,0,0,0,0
P286:Q48941:Q314160->Q130921712@2023-09-03,P286:Q48941:Q314160->Q130921712,5309,Q48941,P286,2023-09-03,train,Q48941,20260712,v1,0,1,0,1,0,1,0,1
P286:Q263258:Q464412->Q83688781@2019-09-16,P286:Q263258:Q464412->Q83688781,5310,Q263258,P286,2019-09-16,train,Q263258,20260712,v1,0,1,0,1,0,0,0,0
P286:Q263258:Q83688781->Q10515145@2021-08-04,P286:Q263258:Q83688781->Q10515145,5311,Q263258,P286,2021-08-04,train,Q263258,20260712,v1,0,0,0,0,0,1,0,0
P286:Q263258:Q10515145->Q2704931@2022-04-22,P286:Q263258:Q10515145->Q2704931,5312,Q263258,P286,2022-04-22,train,Q263258,20260712,v1,0,1,0,1,0,0,0,0
P286:Q113517072:Q17629332->Q2636453@2020-06-27,P286:Q113517072:Q17629332->Q2636453,5313,Q113517072,P286,2020-06-27,train,Q113517072,20260712,v1,0,1,0,1,0,0,0,0
P286:Q113517072:Q270832->Q431107@2022-01-01,P286:Q113517072:Q270832->Q431107,5314,Q113517072,P286,2022-01-01,train,Q113517072,20260712,v1,0,0,0,0,0,0,0,0
P286:Q184387:Q316026->Q455291@2020-12-07,P286:Q184387:Q316026->Q455291,5315,Q184387,P286,2020-12-07,test,Q184387,20260712,v1,0,0,0,0,0,0,0,0
P286:Q190561:Q315992->Q746357@2020-07-01,P286:Q190561:Q315992->Q746357,5316,Q190561,P286,2020-07-01,train,Q190561,20260712,v1,0,0,0,0,0,0,0,0
P286:Q190561:Q1386587->Q1695581@2021-10-07,P286:Q190561:Q1386587->Q1695581,5317,Q190561,P286,2021-10-07,train,Q190561,20260712,v1,1,1,0,1,0,0,0,0
P286:Q190561:Q1695581->Q42097340@2022-04-01,P286:Q190561:Q1695581->Q42097340,5318,Q190561,P286,2022-04-01,train,Q190561,20260712,v1,0,1,0,1,0,1,0,1
P286:Q190561:Q1784080->Q386907@2023-07-01,P286:Q190561:Q1784080->Q386907,5319,Q190561,P286,2023-07-01,train,Q190561,20260712,v1,0,1,0,0,0,0,0,0
P286:Q190561:Q386907->Q381805@2024-01-04,P286:Q190561:Q386907->Q381805,5320,Q190561,P286,2024-01-04,train,Q190561,20260712,v1,0,1,0,1,0,0,0,0
P286:Q216773:Q315787->Q3610110@2022-01-01,P286:Q216773:Q315787->Q3610110,5321,Q216773,P286,2022-01-01,calibration,Q216773,20260712,v1,0,1,0,1,0,0,1,0
P286:Q543842:Q57079->Q302129@2024-05-20,P286:Q543842:Q57079->Q302129,5322,Q543842,P286,2024-05-20,train,Q543842,20260712,v1,0,0,0,0,0,0,0,0
P286:Q736937:Q723458->Q208436@2019-01-25,P286:Q736937:Q723458->Q208436,5323,Q736937,P286,2019-01-25,train,Q736937,20260712,v1,0,0,0,0,0,0,0,0
P286:Q736937:Q208436->Q2740889@2019-12-06,P286:Q736937:Q208436->Q2740889,5324,Q736937,P286,2019-12-06,train,Q736937,20260712,v1,0,1,0,0,0,0,0,0
P286:Q736937:Q2740889->Q5888276@2021-12-02,P286:Q736937:Q2740889->Q5888276,5325,Q736937,P286,2021-12-02,train,Q736937,20260712,v1,0,0,0,0,0,0,0,0
P286:Q221940:Q2242968->Q739216@2018-11-02,P286:Q221940:Q2242968->Q739216,5326,Q221940,P286,2018-11-02,train,Q221940,20260712,v1,0,1,0,0,0,0,0,0
P286:Q221940:Q943491->Q448670@2019-11-19,P286:Q221940:Q943491->Q448670,5327,Q221940,P286,2019-11-19,train,Q221940,20260712,v1,0,1,0,1,0,0,0,0
P286:Q10308:Q470994->Q299488@2020-08-20,P286:Q10308:Q470994->Q299488,5328,Q10308,P286,2020-08-20,train,Q10308,20260712,v1,0,0,0,0,0,0,1,0
P286:Q10308:Q973107->Q5948229@2022-07-01,P286:Q10308:Q973107->Q5948229,5329,Q10308,P286,2022-07-01,train,Q10308,20260712,v1,0,1,0,1,0,0,0,0
P286:Q10308:Q3259945->Q901237@2023-11-20,P286:Q10308:Q3259945->Q901237,5330,Q10308,P286,2023-11-20,train,Q10308,20260712,v1,0,1,0,0,0,0,0,0
